族群,代號,名稱,產業,收盤,當日漲%,今日點火,量倍數,觸發日,波段起日,進場參考,出場線,已破線
塑化/化纖/特用化學品,1301,台塑,塑膠工業,60.4,-2.7,,3.5,06-25 07-02 07-03,2026-06-25,56.96,48.42,
塑化/化纖/特用化學品,4722,國精化,化學工業,268.0,-3.2,,2.8,06-24,2026-06-24,299.84,254.86,
塑化/化纖/特用化學品,1313,聯成,塑膠工業,13.55,-5.2,,4.9,07-03,2026-07-03,14.5,12.32,
塑化/化纖/特用化學品,1312,國喬,塑膠工業,14.15,-6.3,,4.3,07-03,2026-07-03,15.0,12.75,
光電/顯示面板元件,3066,李洲,光電業,29.15,10.0,是,5.4,06-23 07-06,2026-06-23,24.55,21.86,
光電/顯示面板元件,5371,中光電,光電業,102.0,9.6,是,4.1,06-30 07-03 07-06,2026-06-30,89.3,76.5,
光電/顯示面板元件,2406,國碩,光電業,41.45,0.7,,2.0,06-30,2026-06-30,45.0,38.25,
光電/顯示面板元件,2426,鼎元,光電業,79.2,0.3,,2.1,06-23,2026-06-23,92.0,78.2,
光電/顯示面板元件,7402,邑錡,光電業,136.0,-1.8,,5.4,07-03,2026-07-03,141.0,119.85,
光電/顯示面板元件,3026,禾伸堂,電子零組件業,963.0,-2.5,,4.3,07-03,2026-07-03,1015.0,862.75,
光電/顯示面板元件,3346,麗清,汽車工業,28.25,-3.1,,2.7,06-30 07-02,2026-06-30,28.3,24.05,
光電/顯示面板元件,6226,光鼎,光電業,23.1,-3.7,,6.1,06-25 06-26 06-29,2026-06-25,17.0,19.99,
光電/顯示面板元件,3042,晶技,電子零組件業,224.5,-9.8,,2.5,07-03,2026-07-03,250.0,212.5,
生技醫療,4128,中天,生技醫療業,17.9,4.4,是,6.2,07-06,2026-07-06,明日開盤,15.21,
生技醫療,4743,合一,生技醫療業,59.7,4.2,是,6.4,07-03 07-06,2026-07-03,60.9,51.77,
生技醫療,4147,中裕,生技醫療業,72.2,3.1,,2.3,07-03,2026-07-03,70.0,59.5,
生技醫療,4771,望隼,生技醫療業,214.0,-0.5,,4.9,07-03,2026-07-03,218.0,185.3,
化合物半導體/矽晶圓,6488,環球晶,半導體業,1335.0,6.4,是,5.2,07-06,2026-07-06,明日開盤,1134.75,
化合物半導體/矽晶圓,3374,精材,半導體業,322.0,2.9,,2.4,06-23 06-24,2026-06-23,296.5,252.03,
化合物半導體/矽晶圓,5483,中美晶,半導體業,209.5,-0.5,,2.7,07-01,2026-06-17,187.0,158.95,
化合物半導體/矽晶圓,5347,世界,半導體業,185.0,-2.1,,2.2,06-24 06-25,2026-06-24,197.33,167.73,
化合物半導體/矽晶圓,6182,合晶,半導體業,156.0,-4.3,,3.7,06-25 07-03,2026-06-17,119.5,122.25,
功率元件/類比IC,6257,矽格,半導體業,273.0,7.3,是,2.1,07-06,2026-07-06,明日開盤,232.05,
功率元件/類比IC,6719,力智,半導體業,312.5,8.1,,4.5,06-24,2026-06-22,286.0,243.1,
功率元件/類比IC,3675,德微,半導體業,450.0,7.8,,6.6,06-23,2026-06-23,422.0,358.7,
功率元件/類比IC,3591,艾笛森,光電業,27.0,-4.4,,3.6,06-23 07-03,2026-06-23,27.8,23.63,
功率元件/類比IC,3707,漢磊,半導體業,86.3,-5.2,,2.3,06-23,2026-06-23,95.5,81.17,
半導體設備與零組件,3511,矽瑪,電子零組件業,28.05,10.0,是,7.1,07-06,2026-07-06,明日開盤,23.84,
半導體設備與零組件,6435,大中,半導體業,420.0,9.9,,3.6,06-23 06-30 07-02,2026-06-23,358.5,315.0,
半導體設備與零組件,3257,虹冠電,半導體業,72.2,1.4,,5.7,06-23,2026-06-23,71.1,60.43,
半導體設備與零組件,3416,融程電,電腦及週邊設備業,187.0,0.0,,2.3,07-03,2026-07-03,190.5,161.92,
半導體設備與零組件,8054,安國,半導體業,109.5,-3.5,,7.6,06-24,2026-06-24,138.0,117.3,出場
電子零組件與通路,6133,金橋,電子零組件業,27.5,6.6,是,3.1,07-02 07-06,2026-07-02,27.35,23.25,
電子零組件與通路,7795,長廣,電子零組件業,666.0,6.4,,3.8,06-26 06-30 07-01,2026-06-22,468.0,499.5,
電子零組件與通路,5434,崇越,電子通路業,522.0,-1.7,,3.4,06-29,2026-06-29,531.0,451.35,
電子零組件與通路,3236,千如,電子零組件業,66.8,-2.8,,2.4,07-01,2026-06-15,72.0,61.2,
電子零組件與通路,8182,加高,電子零組件業,55.2,-6.4,,2.6,07-03,2026-07-03,59.0,50.15,
半導體封裝測試/材料,3264,欣銓,半導體業,257.0,4.0,是,2.3,07-06,2026-07-06,明日開盤,218.45,
半導體封裝測試/材料,8261,富鼎,半導體業,352.0,10.0,,2.5,06-23 07-02,2026-06-23,249.5,264.0,
半導體封裝測試/材料,6525,捷敏-KY,半導體業,201.0,9.8,,2.7,06-23 07-03,2026-06-15,130.5,150.75,
半導體封裝測試/材料,3189,景碩,半導體業,763.0,-8.4,,2.6,06-25,2026-06-25,826.58,702.6,
軍工/航太/造船,2645,長榮航太,航運業,238.0,9.9,是,5.0,06-30 07-01 07-03 07-06,2026-06-30,188.0,178.5,
軍工/航太/造船,2630,亞航,航運業,56.3,0.9,,6.1,07-01 07-03,2026-07-01,50.8,43.18,
軍工/航太/造船,2634,漢翔,航運業,60.3,0.5,,3.5,06-29 06-30 07-03,2026-06-29,52.2,45.22,
軍工/航太/造船,6753,龍德造船,航運業,153.0,-0.6,,3.2,07-03,2026-07-03,160.0,136.0,
電子元件/被動元件,6271,同欣電,半導體業,272.0,-2.5,,4.1,06-25 07-01,2026-06-22,268.0,227.8,
電子元件/被動元件,2375,凱美,電子零組件業,208.5,-3.5,,2.1,07-01,2026-07-01,225.5,191.67,
電子元件/被動元件,2472,立隆電,電子零組件業,405.0,-4.7,,3.2,06-30,2026-06-30,461.5,392.27,
電子元件/被動元件,6173,信昌電,電子零組件業,315.5,-10.0,,3.5,07-03,2026-07-03,358.5,304.72,
車用電子與零組件,3717,聯嘉投控,汽車工業,29.35,1.6,,6.6,06-29 06-30 07-01,2026-06-29,25.95,22.06,
車用電子與零組件,2236,百達-KY,汽車工業,184.0,0.0,,4.0,06-29 07-01 07-02 07-03,2026-06-29,149.0,138.0,
工業自動化,6156,松上,電子零組件業,29.9,0.0,,3.9,06-30,2026-06-15,23.75,24.0,
工業自動化,4532,瑞智,電機機械,28.85,-0.9,,10.0,06-29 06-30,2026-06-29,27.35,23.25,
其他,6907,雅特力-KY,半導體業,187.5,10.0,是,2.3,07-06,2026-07-06,明日開盤,159.38,
其他,3015,全漢,電子零組件業,74.8,10.0,是,2.0,07-06,2026-07-06,明日開盤,63.58,
其他,4541,晟田,其他,66.7,9.9,是,5.5,07-01 07-03 07-06,2026-07-01,55.3,50.02,
其他,2352,佳世達,電腦及週邊設備業,35.4,9.9,是,3.2,07-06,2026-07-06,明日開盤,30.09,
其他,1609,大亞,電器電纜,43.75,9.9,是,3.3,07-06,2026-07-06,明日開盤,37.19,
其他,3004,豐達科,鋼鐵工業,159.5,6.3,是,6.2,07-03 07-06,2026-07-03,157.0,133.45,
其他,6477,安集,光電業,39.05,5.8,是,4.3,07-03 07-06,2026-07-03,37.5,31.88,
其他,8932,智通*,數位雲端,116.0,10.0,,3.1,06-25,2026-06-12,105.0,89.25,
其他,2466,冠西電,光電業,94.8,10.0,,3.2,07-01 07-02 07-03,2026-07-01,72.3,71.1,
其他,3055,蔚華科,電子通路業,160.5,5.2,,7.3,07-01 07-02 07-03,2026-07-01,129.0,120.38,
其他,6143,振曜,通信網路業,108.5,1.9,,7.6,07-03,2026-07-03,107.0,90.95,
其他,1810,和成,玻璃陶瓷,23.7,1.9,,3.9,07-03,2026-07-03,24.6,20.91,
其他,1515,力山,電機機械,42.75,1.8,,4.1,06-25 07-01 07-02 07-03,2026-06-05,23.15,32.06,
其他,6491,晶碩,生技醫療業,374.0,0.4,,8.7,06-30 07-03,2026-06-30,348.5,296.22,
其他,1434,福懋,紡織纖維,18.95,0.3,,10.3,07-02 07-03,2026-07-02,17.5,14.88,
其他,8464,億豐,居家生活,370.0,0.3,,2.2,07-02,2026-07-02,372.5,316.62,
其他,3479,安勤,電腦及週邊設備業,143.0,0.0,,3.0,06-25,2026-06-25,138.0,117.3,
其他,4590,富田-創,電機機械,95.8,-0.2,,7.8,07-02 07-03,2026-07-02,91.6,77.86,
其他,2515,中工,建材營造,14.25,-0.3,,2.0,07-03,2026-07-03,14.5,12.32,
其他,2484,希華,電子零組件業,95.8,-0.6,,2.5,07-03,2026-07-03,98.1,83.38,
其他,6658,聯策,其他電子業,205.5,-1.4,,2.7,06-30,2026-06-30,257.0,218.45,出場
其他,8222,寶一,電機機械,43.8,-2.1,,5.7,06-30 07-01 07-03,2026-06-30,41.6,35.36,
其他,2427,三商電,資訊服務業,25.9,-2.8,,12.3,07-03,2026-07-03,26.85,22.82,
