族群,代號,名稱,產業,收盤,當日漲%,今日點火,量倍數,觸發日,波段起日,進場參考,出場線,已破線
矽晶圓,6182,合晶,半導體業,186.5,-1.6,,2.2,07-03 07-09,2026-06-17,119.5,142.12,
軍工航太,2634,漢翔,航運業,67.1,5.2,是,5.5,07-03 07-13 07-14,2026-06-29,51.5,50.32,
軍工航太,2645,長榮航太,,241.0,-4.2,,2.1,07-01 07-03 07-06 07-13,2026-06-30,184.08,188.62,
航運與造船,2630,亞航,航運業,62.3,9.9,是,5.6,07-01 07-03 07-13 07-14,2026-07-01,50.8,46.72,
航運與造船,6753,龍德造船,航運業,157.5,-1.3,,2.2,07-03 07-13,2026-07-03,160.0,136.0,
半導體封裝與測試,2434,統懋,半導體業,75.1,10.0,是,2.7,07-01 07-02 07-03 07-13 07-14,2026-06-22,45.4,56.32,
半導體元件與IC設計,8261,富鼎,半導體業,307.0,5.0,,2.5,07-02,2026-06-23,245.92,260.21,
半導體元件與IC設計,6435,大中,半導體業,334.0,-2.5,,3.6,07-02,2026-06-23,358.5,315.0,
半導體元件與IC設計,5471,松翰,半導體業,62.5,-2.6,,2.6,07-09,2026-07-09,66.77,56.75,
半導體元件與IC設計,8131,福懋科,半導體業,74.9,-3.0,,3.2,07-06,2026-07-06,87.1,74.03,
半導體元件與IC設計,3264,欣銓,半導體業,217.5,-3.3,,2.3,07-06,2026-07-06,259.5,220.57,出場
半導體元件與IC設計,6173,信昌電,電子零組件業,239.0,-3.4,,3.5,07-03,2026-07-03,356.14,302.72,出場
半導體元件與IC設計,6257,矽格,半導體業,225.0,-4.1,,2.0,07-06,2026-07-06,270.0,229.5,出場
半導體元件與IC設計,3042,晶技,電子零組件業,185.0,-4.4,,2.5,07-03,2026-07-03,250.0,212.5,出場
半導體元件與IC設計,6271,同欣電,半導體業,225.5,-4.4,,4.1,07-01,2026-06-22,268.0,227.8,出場
半導體元件與IC設計,8016,矽創,半導體業,309.5,-5.4,,2.7,07-07,2026-07-07,346.0,294.1,
半導體元件與IC設計,6525,捷敏-KY,半導體業,181.5,-5.7,,2.7,07-03,2026-06-15,130.5,165.75,
工業電腦與邊緣運算,3005,神基,電腦及週邊設備業,114.5,-0.4,,2.1,07-09,2026-07-09,112.0,95.2,
工業電腦與邊緣運算,3594,磐儀,電腦及週邊設備業,52.9,-1.1,,4.3,07-03,2026-07-03,58.7,49.9,
工業電腦與邊緣運算,2395,研華,電腦及週邊設備業,529.0,-1.3,,3.1,07-08,2026-07-08,547.0,464.95,
工業電腦與邊緣運算,2352,佳世達,電腦及週邊設備業,30.6,-1.3,,3.1,07-06,2026-07-06,36.1,30.68,出場
工業電腦與邊緣運算,6579,研揚,電腦及週邊設備業,158.5,-1.6,,9.2,07-07,2026-07-07,181.5,154.28,
工業電腦與邊緣運算,3022,威強電,電腦及週邊設備業,86.3,-2.3,,2.8,07-08,2026-07-08,94.0,79.9,
工業電腦與邊緣運算,6414,樺漢,電腦及週邊設備業,377.5,-2.8,,2.3,07-07,2026-07-07,404.0,343.4,
化纖與機能材料,6509,聚和,化學工業,51.0,-0.4,,2.3,07-03,2026-07-03,58.0,49.3,
化纖與機能材料,1434,福懋,紡織纖維,18.3,-1.1,,10.3,07-02 07-03,2026-07-02,17.5,14.88,
化纖與機能材料,1312,國喬,塑膠工業,13.1,-1.9,,4.3,07-03,2026-07-03,15.0,12.75,
化纖與機能材料,1718,中纖,化學工業,13.9,-3.1,,2.6,07-03,2026-06-25,10.35,11.4,
化纖與機能材料,4763,材料*-KY,化學工業,45.75,-3.2,,2.3,07-03,2026-07-03,51.4,43.69,
生技新藥與醫療器材,4169,泰宗,生技醫療業,243.0,0.0,,3.3,07-07 07-08,2026-06-22,195.5,209.25,
生技新藥與醫療器材,6491,晶碩,生技醫療業,357.5,-2.2,,8.7,07-03,2026-06-30,348.5,296.22,
生技新藥與醫療器材,6712,長聖,生技醫療業,162.0,-3.6,,5.6,07-07,2026-06-24,152.5,137.25,
生技新藥與醫療器材,4743,合一,生技醫療業,49.0,-3.9,,6.3,07-03 07-06,2026-07-03,60.9,51.77,出場
光通訊與網路設備,6732,昇佳電子,半導體業,206.0,4.3,,9.2,07-03 07-06,2026-07-03,202.0,171.7,
光通訊與網路設備,6477,安集,光電業,41.5,2.3,,3.6,07-03 07-06 07-09,2026-07-03,37.17,31.6,
光通訊與網路設備,3704,合勤控,通信網路業,48.65,-2.4,,3.9,07-13,2026-07-13,50.3,42.75,
運動休閒與器材,9921,巨大,運動休閒,81.3,1.8,,2.3,07-13,2026-07-13,79.2,67.32,
運動休閒與器材,8464,億豐,居家生活,364.0,-1.1,,2.2,07-02,2026-07-02,372.5,316.62,
建材與營造,2515,中工,建材營造,13.35,-1.1,,2.0,07-03,2026-07-03,14.5,12.32,
建材與營造,2527,宏璟,建材營造,41.75,-8.5,,2.5,07-13,2026-07-13,45.65,38.8,
其他,6907,雅特力-KY,半導體業,211.5,9.9,是,2.2,07-06 07-14,2026-07-06,190.0,161.5,
其他,7714,創泓科技,數位雲端,202.0,9.5,是,6.3,07-03 07-13 07-14,2026-07-03,160.0,151.5,
其他,4556,旭然,其他,120.5,8.6,是,5.4,07-14,2026-07-14,明日開盤,102.42,
其他,4541,晟田,其他,70.6,5.2,是,7.4,07-01 07-03 07-06 07-14,2026-07-01,55.3,52.95,
其他,6538,倉和,電子零組件業,156.0,4.3,是,3.2,07-01 07-14,2026-06-23,133.5,117.0,
其他,3055,蔚華科,電子通路業,175.5,7.7,,7.3,07-01 07-02 07-03,2026-07-01,128.18,131.62,
其他,8033,雷虎,其他,264.0,5.8,,4.7,07-01,2026-06-30,177.0,198.0,
其他,2466,冠西電,光電業,105.0,4.5,,3.2,07-01 07-02 07-03,2026-07-01,72.3,78.75,
其他,4564,元翎,電機機械,21.6,2.9,,5.2,07-13,2026-07-13,21.7,18.45,
其他,1409,新纖,紡織纖維,26.4,2.3,,5.9,07-03 07-07,2026-07-03,34.1,28.98,出場
其他,2427,三商電,資訊服務業,25.75,1.4,,12.3,07-03,2026-07-03,26.85,22.82,
其他,6416,瑞祺電通,通信網路業,97.9,1.2,,17.2,07-08,2026-07-08,94.0,79.9,
其他,5488,松普,電子零組件業,17.9,0.6,,6.2,07-03 07-09 07-13,2026-07-03,15.4,13.42,
其他,7795,長廣,電子零組件業,554.0,0.4,,3.8,07-01,2026-06-22,468.0,499.5,
其他,2061,風青,電器電纜,67.6,0.4,,2.9,07-08,2026-07-08,83.7,71.14,出場
其他,6901,鑽石投資,其他,18.8,0.3,,3.2,07-08,2026-07-08,22.2,18.87,出場
其他,8222,寶一,電機機械,41.3,-0.1,,5.7,07-01 07-03,2026-06-30,41.6,35.36,
其他,8096,擎亞,電子通路業,157.5,-0.6,,2.1,07-08,2026-07-08,169.5,144.07,
其他,3004,豐達科,鋼鐵工業,153.5,-0.6,,6.1,07-03 07-06,2026-07-03,157.0,133.45,
其他,5371,中光電,光電業,94.3,-1.0,,4.0,07-03 07-06,2026-06-30,89.3,76.5,
其他,7402,邑錡,光電業,141.5,-1.4,,5.4,07-03,2026-07-03,140.51,119.43,
其他,8050,廣積,電腦及週邊設備業,60.0,-1.5,,4.5,07-13,2026-07-13,65.0,55.25,
其他,7799,禾榮科,生技醫療業,396.0,-1.6,,5.0,07-07,2026-06-23,430.0,365.5,
其他,2302,麗正,,42.75,-1.8,,2.2,07-02,2026-06-17,45.17,41.55,
其他,3617,碩天,其他電子業,226.0,-2.0,,4.0,07-08,2026-06-25,224.0,190.4,
其他,2236,百達-KY,汽車工業,168.0,-3.4,,4.0,07-01 07-02 07-03,2026-06-29,149.0,138.38,
其他,1609,大亞,電器電纜,38.65,-3.6,,3.3,07-06,2026-07-06,43.9,37.32,
其他,3236,千如,電子零組件業,54.5,-4.7,,2.4,07-01,2026-06-15,72.0,61.2,出場
其他,6142,友勁,通信網路業,10.1,-5.2,,3.9,07-03 07-08 07-09,2026-07-03,10.2,8.67,
其他,2332,友訊,通信網路業,24.05,-7.3,,7.7,07-08 07-13,2026-07-08,24.05,20.44,
